date,open,high,low,close,volume
2022-06-07,1378.827331227114,1378.827331227114,1363.1779106621018,1366.8974609375,4904592
2022-06-08,1379.1448683164317,1379.1448683164317,1353.5615113932292,1360.8192138671875,4697608
2022-06-09,1347.2109846360613,1376.1963887958834,1344.0357398911278,1374.4273681640625,4361061
2022-06-10,1348.208985661335,1355.3305843397889,1336.868825108461,1339.77197265625,6516436
2022-06-13,1309.6523266400254,1309.6523266400254,1280.7122172604907,1292.3245849609375,6987685
2022-06-14,1279.1699820676001,1314.4605803173629,1272.955596856659,1306.8853759765625,6090247
2022-06-15,1306.5678679807882,1312.1926539494157,1287.1988962903904,1290.238037109375,4651958
2022-06-16,1304.571816259885,1309.788289099589,1262.840033542253,1267.5574951171875,6641772
2022-06-17,1261.9784641623437,1267.3309313181774,1240.2960551585052,1258.576416015625,9692047
2022-06-20,1261.0712513196502,1290.374159577052,1253.7681436672126,1282.93505859375,4595194
2022-06-21,1291.8710851982403,1320.9018961015715,1290.737069147329,1315.367919921875,6270787
2022-06-22,1302.8029904960238,1324.1677855678092,1301.8503727550444,1303.8916015625,6253366
2022-06-23,1306.2051203282867,1322.7163500853471,1300.036028581826,1317.6812744140625,6254281
2022-06-24,1322.716195031617,1331.33471619266,1296.3163260449612,1307.38427734375,6114340
2022-06-27,1331.8339449854482,1346.303946473831,1329.2030054210798,1337.776123046875,4511097
2022-06-28,1332.6955903847702,1350.1594366168376,1318.1801857243508,1342.81103515625,4412178
2022-06-29,1328.7947846180189,1339.9535483773013,1321.8092890898631,1327.4793701171875,5060038
2022-06-30,1329.1121369570396,1344.489349388375,1319.994604156603,1326.25439453125,9165177
2022-07-01,1319.087388364539,1347.2109846776757,1308.518337278756,1342.130615234375,4651635
2022-07-04,1342.9019610087078,1353.788516341999,1326.3453247726604,1349.932861328125,4800224
2022-07-05,1359.7306341867263,1369.8459686483452,1335.4172860401247,1339.000732421875,7379669
2022-07-06,1344.6709122978723,1360.8193461699268,1333.6029592465284,1353.244140625,5209162
2022-07-07,1363.5862347579819,1373.4747656207644,1356.9181321249366,1359.6397705078125,3323472
2022-07-08,1374.427478165659,1376.1964989390626,1360.7738803721873,1373.928466796875,3652582
2022-07-11,1356.2832728913424,1360.7286382087686,1330.3370063413038,1336.460693359375,4702638
2022-07-12,1326.163860792882,1332.3328420632538,1302.7577236881664,1305.116455078125,4710356
2022-07-13,1315.4585371641556,1324.530665006667,1305.116289274943,1310.4234619140625,5264025
2022-07-14,1316.3657819014365,1318.1348025761679,1282.798908069353,1296.27099609375,6157606
2022-07-15,1311.8297387301836,1311.8297387301836,1279.7597876672385,1297.6318359375,5620018
2022-07-18,1315.4586780241734,1355.0131375042863,1313.6896572029552,1351.656494140625,5835171
2022-07-19,1335.0090819172656,1348.8893717454062,1333.6935568698457,1346.43994140625,3418540
2022-07-20,1361.9532009641566,1384.2253192557744,1360.819184976676,1374.6995849609375,5079392
2022-07-21,1376.2419192424743,1392.9799523411634,1363.6316382423909,1390.6666259765625,5008061
2022-07-22,1391.6644179192049,1397.1076946516139,1353.6975848594027,1366.53466796875,7020642
2022-07-25,1342.765703322451,1376.3779833666647,1342.765703322451,1364.085205078125,7859626
2022-07-26,1357.780012018213,1357.780012018213,1310.9224503800992,1316.5018310546875,7268273
2022-07-27,1316.3657591726785,1336.3244405660616,1310.9224824290286,1334.555419921875,4517285
2022-07-28,1357.5535081313835,1383.000765450032,1351.6112188905538,1376.60498046875,6636841
2022-07-29,1390.5760269529192,1411.3511145079642,1386.2213605802913,1405.9078369140625,7009465
2022-08-01,1418.8809307454737,1418.8809307454737,1395.202696952757,1407.132568359375,2983249
2022-08-02,1403.050001435288,1403.4582028981656,1386.5386620137654,1400.3736572265625,4374635
2022-08-03,1405.272814018888,1424.3242853516167,1397.0171985901254,1420.7861328125,6011955
2022-08-04,1440.2004889831908,1455.033397854832,1428.814922709787,1451.449951171875,7402209
2022-08-05,1459.161245553542,1474.8559622239864,1453.6272690310873,1466.645751953125,5361971
2022-08-08,1466.963169953547,1471.499234177275,1447.9117002138908,1469.1405029296875,3763409
2022-08-10,1470.7734244892295,1470.7734244892295,1440.744701377161,1453.76318359375,4423829
2022-08-11,1478.7570605163432,1479.981775810349,1466.0560796284728,1469.6395263671875,3462090
2022-08-12,1463.6064179821378,1464.2414226287779,1442.6044200379383,1446.1878662109375,3562286
2022-08-16,1459.7053891087387,1459.7053891087387,1443.4662579077537,1448.31982421875,3004430
2022-08-17,1448.319841482686,1462.4270449294747,1437.9322991397132,1457.2105712890625,4067324
2022-08-18,1446.1880779329435,1449.9076287158357,1427.9531205875353,1436.0726318359375,4635706
2022-08-19,1438.2045012665105,1455.9858500611736,1438.0229922596134,1448.9095458984375,4739884
2022-08-22,1438.8395820332398,1450.633349099086,1427.9530278186126,1429.449951171875,3950555
2022-08-23,1404.3655261856406,1410.262409855025,1390.7573331024466,1399.28515625,5551574
2022-08-24,1392.5716896119156,1402.5510307101117,1388.9428383034808,1394.8397216796875,2888426
2022-08-25,1404.3654366095145,1405.0004412820567,1373.2933977181217,1377.28515625,4331088
2022-08-26,1392.7079467023948,1401.5985669386262,1376.650211452045,1380.369873046875,3079136
2022-08-29,1332.2874999956043,1332.2874999956043,1315.458657016953,1326.118408203125,8079050
2022-08-30,1336.4153079026626,1357.2812047129148,1329.9741184273807,1354.4234619140625,6725875
2022-09-01,1324.5762195682023,1331.8792168601256,1316.411303587629,1328.341064453125,8140604
2022-09-02,1340.8606195627042,1340.8606195627042,1313.644233509334,1318.1802978515625,5175653
2022-09-05,1316.3658682629728,1330.8812741156314,1312.1473062882924,1325.710205078125,3669352
2022-09-06,1325.7101129718044,1333.602820058323,1311.330701453046,1320.0853271484375,3428442
2022-09-07,1306.3863545215256,1329.7470827360598,1304.6173339639417,1322.398681640625,3600574
2022-09-08,1338.13893063629,1343.6729067769502,1327.7966821761806,1338.9554443359375,4061475
2022-09-09,1349.93282010479,1378.963633440377,1342.6751167708933,1371.388427734375,4816910
2022-09-12,1384.2254749088493,1402.4604318892673,1380.0069128123039,1393.660400390625,5494819
2022-09-13,1407.903584157342,1408.9014961011296,1398.2871505052733,1401.598388671875,4947158
2022-09-14,1358.0977298843989,1359.8667507661016,1335.4174070740382,1338.501953125,14332197
2022-09-15,1338.1388265199278,1338.320224775178,1296.4524443234664,1299.8544921875,12784100
2022-09-16,1292.7784028322828,1292.7784028322828,1241.3847690902326,1249.277587890625,20464045
2022-09-19,1262.8401910629045,1275.5411699960084,1252.4979432114847,1261.2979736328125,6595241
2022-09-20,1277.3101661666406,1282.3906462376121,1256.5803766678841,1259.7103271484375,7219797
2022-09-21,1251.8629984379054,1259.9372147231684,1241.4300509581421,1249.4588623046875,7917054
2022-09-22,1239.5703320849489,1255.5372570833497,1233.809552280041,1241.0218505859375,9168498
2022-09-23,1240.6134926298298,1265.3804461403417,1235.6238222755599,1238.753662109375,10426200
2022-09-26,1233.8093614155043,1269.5988607267132,1229.273297586771,1252.180419921875,9414587
2022-09-27,1264.1556500846286,1275.9948215927839,1250.1392564200899,1264.2464599609375,8561254
2022-09-28,1251.0465966039471,1275.405240966301,1249.232170793064,1265.289794921875,7022098
2022-09-29,1274.5432487847852,1279.0339077201488,1263.7473946216799,1268.8731689453125,6119965
2022-09-30,1260.0732124836215,1287.6072103937954,1248.3248506647649,1282.2999267578125,8120130
2022-10-03,1280.98449026065,1280.98449026065,1257.3969571538678,1264.4278564453125,4943169
2022-10-04,1287.9699887820675,1299.3555539044949,1282.7989200355776,1296.77001953125,6631341
2022-10-06,1310.922626390357,1324.3494214633474,1310.106112640393,1320.130859375,6180672
2022-10-07,1312.1474027075963,1322.5803514308293,1306.5227268238814,1316.54736328125,3994466
2022-10-10,1294.0029457542655,1329.066742368926,1294.0029457542655,1326.934814453125,5274677
2022-10-11,1326.9347688601467,1342.3573858184716,1288.332821528724,1291.6895751953125,12824774
2022-10-12,1303.664798259727,1307.3843486042717,1282.3907023211864,1296.1348876953125,5481467
2022-10-13,1298.2216523105023,1304.5267376311374,1283.7062459953604,1288.151611328125,4821514
2022-10-14,1347.2110338811046,1355.37594923796,1331.1080063717516,1337.45849609375,14990688
2022-10-17,1339.862478621846,1356.2830065862834,1338.5923586742883,1351.7015380859375,4286396
2022-10-18,1369.8912659285243,1370.7530737519746,1358.3243032526377,1364.17578125,4692004
2022-10-19,1364.4481050975749,1365.3099129941174,1343.854418021596,1347.6192626953125,3553171
2022-10-20,1338.138908026621,1364.448079777653,1337.4130934739194,1361.6357421875,4583939
2022-10-21,1361.0913068291268,1366.2623751067351,1352.971686427234,1361.272705078125,3594485
2022-10-24,1377.602772050084,1380.5966188815135,1370.7986753820724,1377.0130615234375,982837
2022-10-25,1386.3118716885508,1390.6665374705215,1379.9160878294856,1384.678955078125,3914341
2022-10-27,1403.9387848432514,1407.6989851035105,1387.1553072532172,1397.6563720703125,6760137
2022-10-28,1399.5362686568128,1401.3246221215236,1382.1108498465378,1387.8428955078125,3053981
2022-10-31,1403.4341822194212,1418.245811891941,1403.4341822194212,1410.220947265625,4542336
2022-11-01,1424.3447111160303,1444.4756121674845,1418.887736075427,1442.641357421875,4542692
2022-11-02,1441.7243350182016,1442.412180597886,1416.9618941495685,1424.5740966796875,2938906
2022-11-03,1411.2297190433037,1415.9529473175025,1395.546863646527,1403.8927001953125,3174027
2022-11-04,1394.4463107382567,1394.4463107382567,1376.7458190882635,1388.5308837890625,4509682
2022-11-07,1395.3175530956448,1401.2788807869697,1367.528549999092,1382.5235595703125,4898592
2022-11-09,1402.2876797188958,1402.2876797188958,1376.6998049643528,1385.9627685546875,3334755
2022-11-10,1361.934227104186,1386.6966675969895,1361.934227104186,1377.4794921875,3435763
2022-11-11,1418.475217234108,1443.1000672976652,1418.475217234108,1439.9818115234375,7214098
2022-11-14,1444.6131323053646,1459.51645137727,1438.4683120386903,1453.9219970703125,4908813
2022-11-15,1447.0893718318237,1465.4319188955194,1442.4120447213857,1461.9010009765625,3497614
2022-11-16,1464.7901313371106,1475.658069244969,1461.4425937488243,1469.971923828125,4497697
2022-11-17,1464.8358035943602,1469.9718064752024,1451.7667384557692,1455.8480224609375,3469515
2022-11-18,1459.79176825668,1465.5697161746532,1444.934347830517,1461.3509521484375,3126064
2022-11-21,1450.9872289206992,1456.2607114407933,1434.4331466169938,1438.2391357421875,3071764
2022-11-22,1438.972931127563,1456.3983522183364,1432.5530391467516,1453.69287109375,3399329
2022-11-23,1457.2236776068496,1460.0667500182162,1448.419277384479,1451.9501953125,3245067
2022-11-24,1457.3155299527643,1500.4205204548284,1453.4177382584287,1494.734375,5282215
2022-11-25,1496.2015740155414,1507.7573561793968,1480.0601551236466,1500.099365234375,4563255
2022-11-28,1493.0833876173003,1516.4701360105687,1485.7463685135297,1488.8646240234375,3825766
2022-11-29,1486.8468473018079,1502.9424774251793,1481.2066035401367,1494.04638671875,3131710
2022-11-30,1485.7006074148594,1509.3625410366662,1479.4642077611848,1499.45751953125,11868134
2022-12-01,1518.9462914993808,1533.9872026204164,1515.369584352362,1519.771728515625,5407928
2022-12-02,1518.7629471181933,1524.0823307242517,1498.540243529846,1502.1629638671875,4283343
2022-12-05,1502.2546462279884,1508.5369463809327,1488.77291854345,1503.859619140625,3824966
2022-12-06,1490.3319598752034,1491.2490872351268,1474.328132226153,1479.2347412109375,4822398
2022-12-07,1474.7408164804579,1489.2314737623112,1464.3772323790536,1472.447998046875,4898087
2022-12-08,1472.4480939167222,1489.3232610774244,1466.0282018846967,1485.884033203125,4206837
2022-12-09,1493.083379473675,1493.083379473675,1431.7275351622377,1439.248046875,8880658
2022-12-12,1421.5473714407533,1436.1755076749384,1403.2507258609144,1418.9793701171875,8037679
2022-12-13,1418.9794213639211,1446.7684254424607,1413.4308679506453,1441.86181640625,6135067
2022-12-14,1450.8954950923392,1456.8568229798866,1442.641348786504,1448.510986328125,4976020
2022-12-15,1439.2480298964012,1439.8899742752963,1408.0197980930882,1412.834716796875,6443866
2022-12-16,1398.6193933020268,1421.089016341961,1386.7426373339622,1396.0513916015625,9630453
2022-12-19,1382.9822609021824,1391.1906185589476,1371.151406638808,1382.4320068359375,6222740
2022-12-20,1376.608161274371,1390.3650716135553,1359.5954040399706,1382.3861083984375,7396259
2022-12-21,1389.4480065636799,1394.9507709461102,1377.8463225999167,1384.44970703125,6236361
2022-12-22,1395.4093535025568,1403.159035330933,1386.467361260263,1395.913818359375,6302640
2022-12-23,1383.6700272399569,1384.7706472634532,1369.2711722199242,1373.0313720703125,6283822
2022-12-26,1376.1496474837907,1384.7706673330085,1372.3435464278352,1377.8922119140625,4115459
2022-12-27,1384.816356461264,1395.3633206748425,1373.398166072519,1389.310302734375,4860076
2022-12-28,1380.36834007092,1398.573295419047,1374.3153220044476,1384.9998779296875,5029860
2022-12-29,1379.3595010203696,1395.2258485730229,1376.6081190369514,1391.78662109375,4624745
2022-12-30,1401.3707157827157,1403.57184400983,1379.405558572839,1383.2115478515625,5060544
2023-01-02,1388.5308744976214,1399.9949669224698,1379.4055017090532,1397.7021484375,3801140
2023-01-03,1393.896125248884,1405.6354013294995,1389.53976988402,1396.3724365234375,4551130
2023-01-04,1394.9506886748184,1394.9506886748184,1367.5285587288681,1370.9219970703125,7059590
2023-01-05,1381.1022918875108,1381.1022918875108,1347.48954741884,1352.9464111328125,9868404
2023-01-06,1348.1773465478836,1352.7629837810398,1326.6248515520501,1328.4591064453125,6443714
2023-01-09,1328.183820144947,1365.9236340298328,1328.183820144947,1361.4296875,11498717
2023-01-10,1359.182808712685,1360.9253731659428,1333.5491426282238,1347.947998046875,7158624
2023-01-11,1348.1773211820307,1370.1883794870434,1342.6745566057775,1349.32373046875,6173092
2023-01-12,1359.136903308,1361.9341866547945,1334.4203647021723,1357.8988037109375,6591385
2023-01-13,1360.5585559991107,1393.4834534558884,1346.3430806920758,1379.0386962890625,11610426
2023-01-16,1384.862526662621,1401.3708216824402,1377.800689685759,1399.0780029296875,6073063
2023-01-17,1400.4533892015468,1414.3936794008594,1397.702007297418,1411.91748046875,5922644
2023-01-18,1416.7325801385587,1423.24416242099,1412.0093515411083,1417.3287353515625,5843098
2023-01-19,1412.2845590753184,1421.1348612109173,1399.6740568482828,1411.367431640625,6165284
2023-01-20,1410.5419708855652,1416.9618628206752,1397.7021870153455,1399.123779296875,6496429
2023-01-23,1407.790721331456,1424.5741994683594,1401.4625191509494,1419.71337890625,4855020
2023-01-24,1430.7186259283192,1438.7893911638814,1421.3180708541106,1423.2899169921875,5200802
2023-01-25,1418.7960730383943,1427.0502195525155,1411.2297720671163,1415.1275634765625,4158617
2023-01-27,1417.8788751387417,1422.4186107141427,1382.47778201832,1393.2540283203125,6209955
2023-01-30,1402.104361110933,1416.0446522844554,1394.0335955131943,1411.275634765625,6964719
2023-01-31,1420.5385444147953,1420.5385444147953,1387.6136508633863,1406.64404296875,9448126
2023-02-01,1414.3938182397721,1426.1789947825198,1401.4165552146444,1422.5562744140625,6194199
2023-02-02,1423.3816939621152,1455.4352511160564,1423.3816939621152,1452.50048828125,6916834
2023-02-03,1465.1110731830363,1471.6685567151628,1442.6414510904015,1466.8536376953125,7040194
2023-02-06,1465.569600374364,1465.569600374364,1432.186140277909,1439.75244140625,4570612
2023-02-07,1438.972940534242,1445.4387337102248,1426.2248468410608,1432.919921875,4336238
2023-02-08,1435.7629765999538,1470.1552548640857,1435.7629765999538,1458.691162109375,7983338
2023-02-09,1463.9187005529932,1485.5170954490195,1454.6099470732718,1482.9949951171875,6904911
2023-02-10,1479.2805100226515,1482.3529761992756,1464.1479087924397,1475.2452392578125,4786762
2023-02-13,1464.6524284395919,1464.6524284395919,1436.2214796095184,1437.55126953125,4001199
2023-02-14,1453.3716512253498,1463.7352349511611,1447.3645343194853,1461.213134765625,5043736
2023-02-15,1452.7298068628425,1466.48671791268,1445.3927876362625,1464.6983642578125,3465747
2023-02-16,1467.4039353614166,1480.656382371035,1465.4320889324677,1469.0548095703125,4290289
2023-02-17,1461.901041196995,1462.8181685754123,1444.934184696277,1452.54638671875,2857734
2023-02-20,1453.6009151504752,1470.1551082186375,1451.3539979762904,1460.4793701171875,2417716
2023-02-21,1466.2113380605717,1468.9169307095449,1445.3925935818297,1448.6025390625,2723288
2023-02-22,1433.47013701294,1444.4756658959568,1426.4083007612826,1432.36962890625,3656244
2023-02-23,1439.7524657040512,1439.7524657040512,1419.850845363736,1422.189453125,4766854
2023-02-24,1430.7186730615194,1438.972819252259,1416.96176274362,1422.1435546875,2790986
2023-02-27,1412.376101427138,1412.376101427138,1377.525262560754,1384.2203369140625,4920268
2023-02-28,1389.9981820091593,1397.702074099726,1358.5407812408764,1364.2728271484375,9679811
2023-03-01,1368.7210658416523,1376.4707482224333,1358.7243539750916,1372.068603515625,5125043
2023-03-02,1361.9342350192826,1365.235871380038,1345.7011242723827,1350.149169921875,4644499
2023-03-03,1363.5389743065641,1366.3362572732274,1350.9284742919583,1356.7064208984375,4615015
2023-03-06,1370.6927064845922,1394.400425758518,1369.4087058218104,1382.5235595703125,6561742
2023-03-08,1367.0242374099919,1372.02253676298,1358.3573166463943,1368.9959716796875,4137080
2023-03-09,1371.105492034302,1374.177846498556,1352.3960702873087,1357.7154541015625,5104656
2023-03-10,1339.0058895367195,1352.120855017214,1336.8506627217619,1349.5987548828125,3699580
2023-03-13,1342.8578170068272,1355.78940216574,1309.6578518193462,1316.16943359375,8798403
2023-03-14,1321.5804745956207,1328.3213380398465,1294.0666548608056,1302.32080078125,7402784
2023-03-15,1318.829142580857,1323.277187882345,1299.4318765422183,1301.9998779296875,7556182
2023-03-16,1300.3032376058475,1300.3032376058475,1282.786015172728,1287.738525390625,7323117
2023-03-17,1311.4920976074493,1323.32306269695,1294.4335514559468,1302.9627685546875,9090018
2023-03-20,1302.0456322126888,1302.0456322126888,1270.0837669911443,1287.3258056640625,8221829
2023-03-21,1283.0612992768824,1288.5640639628448,1274.8071522479388,1275.4490966796875,8536755
2023-03-22,1286.7297646654838,1290.6275561835369,1267.60768043243,1274.1192626953125,8356487
2023-03-23,1269.258358749589,1269.258358749589,1256.4644769231124,1260.637451171875,7607718
2023-03-24,1272.9729201341963,1283.0154210841881,1263.3430817614233,1266.2320556640625,7559127
2023-03-27,1271.3679168983215,1280.0806276002397,1260.2247960834827,1273.8441162109375,4170193
2023-03-28,1276.7330397726337,1282.1441138599873,1261.8297194219722,1263.4346923828125,6633366
2023-03-29,1264.7187489688145,1274.7154605284104,1251.4663021459326,1268.8917236328125,8813966
2023-03-31,1287.6466634740343,1311.4460709126233,1278.3837006076515,1309.61181640625,8711975
2023-04-03,1316.0777246615953,1316.0777246615953,1288.7014961247696,1293.9290771484375,5242764
2023-04-05,1283.97826667451,1309.1992683413307,1283.97826667451,1305.57666015625,7506334
2023-04-06,1298.6522809308385,1310.0246820529576,1293.4704891987503,1304.0633544921875,6948465
2023-04-10,1305.9434783219242,1315.160653204444,1297.7352331131717,1309.291015625,4993788
2023-04-11,1310.4834237107443,1314.564596044306,1273.8900163996034,1289.6187744140625,6942255
2023-04-12,1295.9470334362472,1312.867990700333,1283.9784750125505,1309.9332275390625,5831169
2023-04-13,1292.920253602577,1294.1125639133095,1268.3870975225138,1274.0732421875,11267238
2023-04-17,1146.6843436762329,1156.6351528002706,1087.0710673200379,1154.0213623046875,53171705
2023-04-18,1164.7059031013866,1164.7059031013866,1149.2523287192262,1154.984375,12430884
2023-04-19,1150.3987451220048,1150.3987451220048,1127.5164610086156,1130.0843505859375,11307230
2023-04-20,1128.7087574516104,1135.2662413976043,1120.1795389648407,1122.0137939453125,8621249
2023-04-21,1126.3243202709632,1131.0475495380106,1118.895609516621,1125.636474609375,8691352
2023-04-24,1126.2325338323785,1128.0667887734735,1117.0612591269032,1124.6734619140625,8313774
2023-04-25,1124.3521987449237,1133.1108094759409,1114.3096993227584,1123.3892822265625,6808576
2023-04-26,1126.232364666585,1130.818001330537,1119.3998108189048,1125.8197021484375,5680192
2023-04-27,1128.0666511252507,1144.3915628906238,1123.8478876663187,1142.969970703125,8020704
2023-04-28,1151.6368776414001,1154.6634429645405,1141.7777576955154,1148.931396484375,10118277
2023-05-02,1150.5823426028023,1173.6939106744755,1150.5823426028023,1171.58447265625,8886401
2023-05-03,1161.0831945015796,1167.0445221194786,1157.5063755400363,1163.97216796875,5549783
2023-05-04,1163.788814662558,1170.0712271598577,1157.8733874843501,1168.0076904296875,4505401
2023-05-05,1173.0059852361912,1173.0059852361912,1150.307081299838,1154.755126953125,5373791
2023-05-08,1157.8274569243922,1165.0269966744686,1151.1782831849423,1160.7164306640625,5260842
2023-05-09,1161.0832230022093,1166.5859870922673,1156.2224032743827,1165.3936767578125,4969897
2023-05-10,1170.6215279475311,1170.6215279475311,1154.8010790515318,1158.561279296875,6515734
2023-05-11,1164.980913284401,1170.162704744329,1149.2063690414109,1152.0035400390625,6888461
2023-05-12,1149.4815684750179,1151.9119783998672,1136.3667142373067,1142.0069580078125,8292212
2023-05-15,1146.3177001145064,1163.7431228497253,1142.4199081868915,1154.0673828125,5534710
2023-05-16,1160.1661142944206,1168.3743594123644,1158.1025777274938,1159.524169921875,5236469
2023-05-17,1156.1310093622533,1156.4519816256661,1139.4851213310194,1143.56640625,10465667
2023-05-18,1154.2963820212844,1155.2594104550697,1139.4847539326784,1142.7406005859375,6948732
2023-05-19,1151.9578558336234,1167.7783026634847,1148.9771919381424,1163.742919921875,11094136
2023-05-22,1167.4572849700612,1188.2302430762331,1164.9810857591126,1185.662353515625,7625947
2023-05-23,1191.5318755827825,1205.2429974114864,1189.560141232225,1192.3115234375,7436031
2023-05-24,1188.8722389198845,1196.851202152626,1184.2866021300276,1191.0274658203125,4824077
2023-05-25,1187.2214442639772,1198.6855370050355,1182.4065253127328,1196.255126953125,4334121
2023-05-26,1197.768466581114,1213.7722960275548,1197.768466581114,1208.26953125,5521606
2023-05-29,1222.25540692916,1222.25540692916,1201.2990722466584,1205.4720458984375,4419365
2023-05-30,1206.0223620534443,1216.477635339615,1200.6571899058342,1214.138916015625,6274719
2023-05-31,1210.4706747488972,1220.7883588363477,1205.2430929262039,1209.0491943359375,17800782
2023-06-01,1212.9469416793345,1219.3209326116369,1208.8656573951266,1210.149658203125,4277841
2023-06-02,1216.6558726063317,1220.28076764581,1204.619482886525,1207.361328125,10909311
2023-06-05,1212.008539400872,1217.0740205048828,1205.7812402951347,1212.4732666015625,5002553
2023-06-06,1197.6949566393228,1197.6949566393228,1183.195490212996,1188.772216796875,10008100
2023-06-07,1199.4608412306454,1202.7139314625765,1192.0252064148026,1198.0201416015625,5397578
2023-06-08,1195.4642535429527,1200.8551346703464,1190.7240585978548,1192.30419921875,5034942
2023-06-09,1192.0253388838628,1192.0253388838628,1174.8304314613665,1176.642822265625,5339073
2023-06-12,1183.6602050671725,1204.2940478285252,1183.1954778567024,1200.80859375,4785588
2023-06-13,1208.1978299633267,1214.332206477655,1205.5489075433659,1212.798583984375,4846587
2023-06-14,1214.19280628768,1214.5180926556236,1201.970457495657,1208.66259765625,3457981
2023-06-15,1202.6674808789603,1202.6674808789603,1192.1647141872293,1196.02197265625,6161155
2023-06-16,1196.2076779215056,1209.6847652018955,1190.6774702485802,1200.5296630859375,8536287
2023-06-19,1202.7139892578125,1207.8259884393565,1196.2543265846496,1202.7139892578125,4451787
2023-06-20,1202.7139122035937,1212.9379099116616,1200.018471934256,1211.4508056640625,4009180
2023-06-21,1208.244295499256,1211.822785983513,1203.6435412463507,1207.6866455078125,4041529
2023-06-22,1198.4385283465883,1198.4385283465883,1183.6601806665321,1191.142333984375,6676607
2023-06-23,1186.4019726655229,1189.0974130017955,1174.2261432389498,1175.759765625,7239467
2023-06-26,1180.6396211837232,1184.125075684364,1173.2039849156895,1180.7325439453125,3403244
2023-06-27,1189.7016346437479,1191.5605434478787,1184.3107537282526,1188.91162109375,3240024
2023-06-28,1198.9962136352735,1205.2235129272265,1191.0029282361302,1202.10986328125,5662358
2023-06-30,1215.9121063481953,1244.4464222893582,1212.426652618648,1241.2862548828125,12821692
2023-07-03,1236.1742236402893,1251.0454924961123,1234.7335240863706,1239.6131591796875,7732412
2023-07-04,1249.4654796889213,1251.0455066392037,1237.4754963466114,1250.2554931640625,5797775
2023-07-05,1262.0595816855596,1262.1525044299242,1246.3982983908247,1252.25390625,5414936
2023-07-06,1247.8391312404847,1252.3933673295787,1242.8200544623764,1249.0938720703125,5963897
2023-07-07,1239.8922016871068,1250.8598092744526,1231.8523982272873,1236.3602294921875,6295647
2023-07-10,1242.262385005227,1247.2349435988492,1226.229295814045,1235.3843994140625,3940315
2023-07-11,1239.381022308118,1255.600070946012,1233.3860863375473,1253.4622802734375,6126128
2023-07-12,1255.6928743826675,1256.52940602109,1233.3859691382677,1239.2415771484375,8102770
